Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target,Cash_Ratio,Negative_Streak,Cashflow_Score,Balance_Score,Ratio_Score,Volatility_Score,NegativeDay_Score,Liquidity_Score,Liquidity_Risk,Recommendation
2024-03-08,0.0,297.0,-297.0,16664.01,4,-4600.0,-550.0,-812.9857142857143,1675.0438008487529,700.0,6390.9,-790.0,0.0,4,54.12811235215881,67.7085044073602,0.0,87.2782832442259,0.0,47.99,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-09,0.0,790.0,-790.0,15874.01,2,-297.0,-20.0,-922.9857142857144,1639.188437844117,700.0,7160.9,-535.0,0.0,5,57.774981050584216,64.46169404919674,0.0,87.61152801318654,0.0,48.32,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-10,0.0,535.0,-535.0,15339.01,2,-790.0,-228.0,-966.842857142857,1621.5062975076833,500.0,7267.9,-200.0,0.0,6,62.565965419103875,62.26290475601009,0.0,87.77586830365809,0.0,49.35,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-11,0.0,200.0,-200.0,15139.01,1,-535.0,15.0,-997.5571428571428,1601.7243331871257,300.0,7282.9,1630.0,0.0,7,88.73761137250978,61.44092745014591,0.0,87.9597246525323,0.0,58.29,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-03-12,1630.0,0.0,1630.0,16769.01,1,-200.0,-240.9,-730.2857142857143,1880.8071595537124,1930.0,7042.0,66.0,10.0,0,66.37015002216725,68.14004249293887,40.281973816717034,85.36588975030605,100.0,68.25,Moderate Risk,Delay non-essential purchases
2024-03-13,140.0,74.0,66.0,16835.01,3,1630.0,-320.0,-675.1428571428571,1900.397539864684,1770.0,6496.0,-5441.0,1.8918918918918919,0,0.0,68.41129500387406,7.620913965324845,85.18381401006779,100.0,40.18,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-03-14,200.0,5641.0,-5441.0,11394.01,5,66.0,-4600.0,-795.2857142857143,2193.8138567561223,1970.0,7537.0,200.0,0.03545470661230278,1,68.28654376957512,46.04940239783937,0.14281855634361648,82.45676163803832,75.0,53.48,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-03-15,300.0,100.0,200.0,11594.01,5,-5441.0,-297.0,-724.2857142857143,2220.507953471121,2270.0,7340.0,559.1,3.0,0,73.42219298371066,46.87137970370354,12.08459214501511,82.208662961942,100.0,59.79,Moderate Risk,Delay non-essential purchases
2024-03-16,800.0,240.9,559.1,12153.11,2,200.0,-790.0,-531.5571428571428,2271.808524690643,3070.0,6790.9,1831.0,3.3208800332088004,0,91.61220199362157,49.169217262246825,13.377160254617532,81.73186826315765,100.0,66.99,Moderate Risk,Delay non-essential purchases
2024-03-17,2150.0,319.0,1831.0,13984.11,3,559.1,-535.0,-193.55714285714288,2440.923330666166,5220.0,6574.9,240.0,6.739811912225705,0,68.85860160462224,56.69441949743328,27.14929269778735,80.16009155466776,100.0,63.2,Moderate Risk,Delay non-essential purchases
2024-03-18,250.0,10.0,240.0,14224.11,2,1831.0,-200.0,-130.70000000000002,2446.388950405597,5470.0,6384.9,-2025.0,25.0,0,36.46582669507888,57.680792264470284,100.0,80.10929331879275,100.0,63.08,Moderate Risk,Delay non-essential purchases
2024-03-19,1150.0,3175.0,-2025.0,12199.11,5,240.0,1630.0,-652.842857142857,2397.5261290596486,4990.0,9559.9,-11705.0,0.36220472440944884,1,0.0,49.35827204259558,1.459032122495263,80.56343122859694,75.0,30.58,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-03-20,920.0,12625.0,-11705.0,494.11,4,-2025.0,66.0,-2334.4142857142856,4766.697920793301,5770.0,22110.9,95.0,0.07287128712871287,2,66.78489195257642,1.2520502168951533,0.2935399280109281,58.5440165524082,50.0,34.65,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-21,270.0,175.0,95.0,589.11,3,-11705.0,-5441.0,-1543.5571428571427,4622.4352931678495,5840.0,16644.9,4259.0,1.542857142857143,0,100.0,1.6424894371806331,6.21493310315063,59.884813632233694,100.0,52.41,Moderate Risk,Delay non-essential purchases
2024-03-22,4370.0,111.0,4259.0,4848.11,4,95.0,200.0,-963.7,5106.817110164276,9910.0,16655.9,-4510.0,39.369369369369366,0,0.9267336927763424,19.146496165558087,100.0,55.3829011380598,100.0,36.61,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-03-23,0.0,4510.0,-4510.0,338.11,2,4259.0,559.1,-1687.857142857143,5213.188161722513,9110.0,20925.0,5060.0,0.0,1,100.0,0.6109079183211021,0.0,54.394273676777594,75.0,48.12,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-03-24,5800.0,740.0,5060.0,5398.11,5,-4510.0,1831.0,-1226.571428571429,5696.866298154412,12760.0,21346.0,51.0,7.837837837837838,0,66.15562833402457,21.40693375668455,31.572357856345786,49.89890128839255,100.0,49.3,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-03-25,100.0,49.0,51.0,5449.11,3,5060.0,240.0,-1253.571428571429,5689.199822386937,12610.0,21385.0,-120.0,2.0408163265306123,0,63.71008108919812,21.61653796967991,8.220810983003478,49.970154588646245,100.0,45.01,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-03-26,0.0,120.0,-120.0,5329.11,1,51.0,-2025.0,-981.4285714285714,5691.710605700851,11460.0,18330.0,-95.0,0.0,1,64.06761723610258,21.12335158616141,0.0,49.94681901663579,75.0,41.26,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-03-27,0.0,95.0,-95.0,5234.11,4,-120.0,-11705.0,677.1428571428571,3186.120285894807,10540.0,5800.0,430.0,0.0,2,71.57587632109608,20.73291236587593,0.0,73.2341266120388,50.0,43.59,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-28,5500.0,5070.0,430.0,5664.11,6,-95.0,95.0,725.0,3178.425501198132,15770.0,10695.0,-610.0,1.0848126232741617,0,56.702372609870864,22.500163573483892,4.369839368677391,73.30564301944803,100.0,44.58,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-03-29,170.0,780.0,-610.0,5054.11,5,430.0,4259.0,29.428571428571427,2784.500664819616,11570.0,11364.0,-550.0,0.21794871794871795,1,57.56045936244155,19.993132790598178,0.8779404549797303,76.96683565804564,75.0,41.47,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-03-30,0.0,550.0,-550.0,4504.11,2,-610.0,-4510.0,595.1428571428571,2000.4066610376349,11570.0,7404.0,179.0,0.0,2,67.98621340617538,17.732695199471717,0.0,84.25431522142276,50.0,42.54,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-31,970.0,791.0,179.0,4683.11,6,-550.0,5060.0,-102.14285714285714,375.1743721574541,6740.0,7455.0,-630.0,1.2262958280657397,0,56.416343692347304,18.468364888220144,4.939761643769346,99.35945189359164,100.0,45.96,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-01,0.0,630.0,-630.0,4053.11,4,179.0,51.0,-199.42857142857144,415.02283356567614,6640.0,8036.0,-140.0,0.0,1,63.42405217167456,15.87913637474802,0.0,98.98909470842793,75.0,44.36,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-04-02,1100.0,1240.0,-140.0,3913.11,6,-630.0,-120.0,-202.28571428571428,414.4533404721236,7740.0,9156.0,30.0,0.8870967741935484,2,65.85529797062483,15.303752260643105,3.5734009030958664,98.99438765705492,50.0,43.08,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-03,30.0,0.0,30.0,3943.11,1,-140.0,-95.0,-184.42857142857144,422.4617762364814,7770.0,9061.0,-800.0,10.0,0,53.985097893397025,15.42704885652273,40.281973816717034,98.91995613266387,100.0,49.46,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-04,0.0,800.0,-800.0,3143.11,3,30.0,430.0,-360.1428571428572,377.7390759820069,2270.0,4791.0,-310.0,0.0,1,60.992806372724296,12.139139633066058,0.0,99.33561517679826,75.0,42.42,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-04-05,0.0,310.0,-310.0,2833.11,4,-800.0,-610.0,-317.2857142857143,361.3284352153438,2100.0,4321.0,-80.0,0.0,2,64.28213892424525,10.865074808976598,0.0,99.48813797206533,50.0,40.71,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-06,280.0,360.0,-80.0,2753.11,6,-310.0,-550.0,-250.14285714285717,354.4810425449296,2380.0,4131.0,-30.0,0.7777777777777778,3,64.99721121805415,10.53628388663093,3.133042407966881,99.55177859921893,25.0,38.84,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-07,1850.0,1880.0,-30.0,2723.11,7,-80.0,179.0,-280.0,319.3743884533178,3260.0,5220.0,-2500.0,0.9840425531914894,4,29.67263990389429,10.412987290751305,3.963917636219496,99.87806476260899,0.0,24.09,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-08,0.0,2500.0,-2500.0,223.11,1,-30.0,-630.0,-547.1428571428571,905.3860002914452,3260.0,7090.0,184.0,0.0,5,68.05772063555627,0.1382709674492056,0.0,94.43159071157228,0.0,33.3,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-09,1320.0,1136.0,184.0,407.11,7,-2500.0,-140.0,-500.8571428571428,937.3856247690918,3480.0,6986.0,496.0,1.1619718309859155,0,72.51977174892382,0.8944900888442402,4.68065188715374,94.13418171687037,100.0,45.77,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-10,700.0,204.0,496.0,903.11,5,184.0,30.0,-434.2857142857143,996.0792663045628,4150.0,7190.0,-840.9,3.4313725490196076,0,53.40016875706135,2.9329938073873767,13.822245917500945,93.5886747864171,100.0,41.0,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-11,230.0,1070.9,-840.9,62.21,4,496.0,-800.0,-440.1285714285714,998.6985442969684,4380.0,7460.9,1639.0,0.21477262115977214,1,88.86632438539537,0.0,0.8651465102105629,93.56433084965902,75.0,48.09,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-12,32589.0,30950.0,1639.0,1701.21,5,-840.9,-310.0,-161.70000000000002,1274.596510011409,36969.0,38100.9,-50.0,1.0529563812600968,0,64.7111823005306,6.213094246438339,4.241516138006434,91.00009648869793,100.0,44.25,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-13,2300.0,2350.0,-50.0,1651.21,3,1639.0,-80.0,-157.41428571428574,1274.967385763979,38989.0,40090.9,-1650.0,0.9787234042553191,1,41.82886889864566,6.0075999199722965,3.9424910544020926,90.99664951747462,75.0,33.63,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-04-14,0.0,1650.0,-1650.0,1.21,2,-50.0,-30.0,-388.8428571428572,1389.8389857067643,37139.0,39860.9,545.0,0.0,2,73.22054259685655,0.0,0.0,89.92901676813881,50.0,39.62,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-15,950.0,405.0,545.0,546.21,6,-1650.0,-2500.0,46.15714285714285,1055.1790872597917,38089.0,37765.9,470.0,2.345679012345679,0,72.14793415614321,1.466175305072769,9.448858055773133,93.0393927675098,100.0,46.41,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-16,600.0,130.0,470.0,1016.21,2,545.0,184.0,87.0142857142857,1066.8781880304653,37369.0,36759.9,-850.0,4.615384615384615,0,53.270025599588124,3.397821973853564,18.59168022310017,92.9306596852965,100.0,41.75,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-17,3420.0,4270.0,-850.0,166.21,5,470.0,496.0,-105.2714285714286,1101.6112664551335,40089.0,40825.9,-130.0,0.8009367681498829,1,63.567066630436344,0.0,3.226331392345955,92.60784558651234,75.0,39.49,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-18,0.0,130.0,-130.0,36.21,1,-850.0,-840.9,-3.7142857142857295,1054.241388279665,39859.0,39885.0,70.0,0.0,2,66.42735580567197,0.0,0.0,93.04810787325134,50.0,37.55,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-04-19,500.0,430.0,70.0,106.21,4,-130.0,1639.0,-227.8571428571429,777.1521576823983,7770.0,9365.0,1050.0,1.1627906976744187,0,80.44277276432649,0.0,4.683950443804307,95.62341401699139,100.0,48.42,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-20,1450.0,400.0,1050.0,1156.21,5,70.0,-50.0,-70.71428571428571,917.625688808806,6920.0,7415.0,780.0,3.625,0,76.5813823777584,3.9732060879584816,14.602215508559926,94.31783333107691,100.0,49.62,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-21,780.0,0.0,780.0,1936.21,1,1050.0,-1650.0,276.42857142857144,637.4736222366769,7700.0,5765.0,2435.0,10.0,0,100.0,7.178917580828736,40.281973816717034,96.92160590162946,100.0,62.89,Moderate Risk,Delay non-essential purchases
2024-04-22,2970.0,535.0,2435.0,4371.21,5,780.0,545.0,546.4285714285714,1042.0521191608166,9720.0,5895.0,-360.0,5.5514018691588785,0,60.27773407891539,17.186491279724976,22.3621424739532,93.16139664879057,100.0,48.92,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-23,300.0,660.0,-360.0,4011.21,4,2435.0,470.0,427.8571428571428,1097.9217380383143,9420.0,6425.0,1440.0,0.45454545454545453,1,86.02033665603594,15.706932129169479,1.8309988098507743,92.6421365807125,75.0,51.86,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-04-24,1571.0,131.0,1440.0,5451.21,4,-360.0,-850.0,755.0,989.5242964845598,7571.0,2286.0,1200.0,11.992366412213741,0,82.5879896457532,21.625168731391486,48.307618981727074,93.64959759461537,100.0,62.0,Moderate Risk,Delay non-essential purchases
2024-04-25,1200.0,0.0,1200.0,6651.21,1,1440.0,-130.0,945.0,916.2468735735272,8771.0,2156.0,520.0,10.0,0,72.86300644995211,26.557032566576495,40.281973816717034,94.3306482331171,100.0,58.94,Moderate Risk,Delay non-essential purchases
2024-04-26,1160.0,640.0,520.0,7171.21,4,1200.0,70.0,1009.2857142857144,858.5958914191438,9431.0,2366.0,-6853.0,1.8125,0,0.0,28.694173561823327,7.301107754279963,94.8664645411519,100.0,29.19,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-27,1060.0,7913.0,-6853.0,318.21,5,520.0,1050.0,-119.71428571428572,3090.6987728929257,9041.0,9879.0,1475.0,0.1339567799823076,1,86.52088726170217,0.5291211763876172,0.5396043503819039,74.12098752738012,75.0,45.43,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-04-28,1600.0,125.0,1475.0,1793.21,7,-6853.0,780.0,-20.428571428571427,3135.260162365193,9861.0,10004.0,650.0,12.8,0,74.72219441385525,6.591203807135856,51.56092648539781,73.70682772826358,100.0,53.23,Moderate Risk,Delay non-essential purchases
2024-04-29,650.0,0.0,650.0,2443.21,1,1475.0,2435.0,-275.42857142857144,2970.53047210666,7541.0,9469.0,-2255.0,10.0,0,33.176494143557925,9.262630051194403,40.281973816717034,75.23784855669768,100.0,37.96,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-04-30,50.0,2305.0,-2255.0,188.21,8,650.0,-360.0,-546.1428571428571,3064.388325510287,7291.0,11114.0,1408.0,0.021691973969631236,1,85.56269038799825,0.0,0.0873795527477593,74.36552051281232,75.0,44.9,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-05-01,1650.0,242.0,1408.0,1596.21,2,-2255.0,1440.0,-550.7142857142857,3060.953539573657,7370.0,11225.0,-1493.0,6.818181818181818,0,44.07419590120562,5.781556160859651,27.464982147761617,74.39744389469897,100.0,38.72,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-02,907.0,2400.0,-1493.0,103.21,10,1408.0,1200.0,-935.4285714285714,2972.190149656347,7077.0,13625.0,90.0,0.3779166666666667,1,66.71338472319552,0.0,1.5223229271567649,75.22242328094401,75.0,38.6,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-05-03,320.0,230.0,90.0,193.21,3,-1493.0,520.0,-996.8571428571428,2941.380142527836,6237.0,13215.0,830.0,1.391304347826087,0,77.2964546715673,0.015385360222512494,5.6044485310215,75.50877580527597,100.0,45.45,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-05-04,1380.0,550.0,830.0,1023.21,4,90.0,-6853.0,100.71428571428572,1444.5679532055603,6557.0,5852.0,370.0,2.5090909090909093,0,70.71778956852539,3.4265911795588098,10.107113430376275,89.4203580738388,100.0,46.24,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-05,800.0,430.0,370.0,1393.21,5,830.0,1475.0,-57.142857142857146,1324.7692161997152,5757.0,6157.0,-70.0,1.8604651162790697,0,64.42515338300703,4.94724919540752,7.494320710086891,90.53378432558608,100.0,44.21,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-06,250.0,320.0,-70.0,1323.21,6,370.0,650.0,-160.0,1288.1600573427452,5357.0,6477.0,-879.0,0.78125,1,52.85528366917897,4.659557138355062,3.1470292044310186,90.87403497884421,75.0,36.96,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-05-07,1850.0,2729.0,-879.0,444.21,10,-70.0,-2255.0,36.57142857142857,984.3434118136228,7157.0,6901.0,670.0,0.6779039941370465,2,75.00822333137882,1.0469668790820432,2.730731094207641,93.69774946285764,50.0,41.35,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-08,1060.0,390.0,670.0,1114.21,6,-879.0,1408.0,-68.85714285714286,842.2391640880521,6567.0,7049.0,-1064.0,2.717948717948718,0,50.20951618208601,3.800590853727006,10.94843390915899,95.01848625739271,100.0,39.86,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-09,50.0,1114.0,-1064.0,50.21,8,670.0,-1493.0,-7.571428571428571,729.3873815613234,5710.0,5763.0,1770.0,0.04488330341113106,1,90.73981379517471,0.0,0.18079880528149478,96.06734654058253,75.0,48.89,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-05-10,4000.0,2230.0,1770.0,1820.21,5,-1064.0,90.0,232.42857142857144,994.9100222537128,9390.0,7763.0,-890.9,1.7937219730941705,0,52.68509646325244,6.702170743427518,7.2254661554649395,93.59954190449741,100.0,40.89,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-11,570.0,1460.9,-890.9,929.31,6,1770.0,830.0,-13.414285714285713,1034.4708960438838,8580.0,8673.9,1265.0,0.3901704428776781,1,83.51758362770477,3.0406728344555822,1.571683556405552,93.23185759896181,75.0,47.2,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-05-12,1750.0,485.0,1265.0,2194.31,5,-890.9,370.0,114.44285714285716,1139.7137533274486,9530.0,8728.9,11400.0,3.6082474226804124,0,100.0,8.239679294046445,14.53473282046491,92.25371573338691,100.0,58.88,Moderate Risk,Delay non-essential purchases
2024-05-13,11530.0,130.0,11400.0,13594.31,5,1265.0,-70.0,1753.0142857142855,4403.200563388919,20810.0,8538.9,-11300.0,88.6923076923077,0,0.0,55.092385728304016,100.0,61.92241193695264,100.0,47.72,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-14,0.0,11300.0,-11300.0,2294.31,6,11400.0,-879.0,264.30000000000007,6636.626180773877,18960.0,17109.9,-120.0,0.0,1,63.71008108919812,8.650667946978528,0.0,41.164641230238516,75.0,36.51,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-05-15,650.0,770.0,-120.0,2174.31,7,-11300.0,670.0,151.4428571428572,6635.294256689531,18550.0,17489.9,-60.0,0.8441558441558441,2,64.56816784176881,8.157481563460028,3.400426361151438,41.17702031935006,50.0,34.67,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-16,1130.0,1190.0,-60.0,2114.31,7,-120.0,-1064.0,294.8714285714286,6615.464001039349,19630.0,17565.9,-855.0,0.9495798319327731,3,53.19851837020724,7.910888371700778,3.8250949926798534,41.36132549460992,25.0,28.2,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-17,650.0,1505.0,-855.0,1259.31,4,-60.0,1770.0,-80.12857142857138,6592.268308332691,16280.0,16840.9,-375.0,0.4318936877076412,4,60.06321239077271,4.3969353891314595,1.7397530219844568,41.57690951354491,0.0,26.76,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-18,0.0,375.0,-375.0,884.31,4,-855.0,-890.9,-6.42857142857138,6584.572698288595,15710.0,15755.0,-575.0,0.0,5,57.202923215537105,2.8557279406361444,0.0,41.64843359184874,0.0,25.04,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-19,100.0,675.0,-575.0,309.31,7,-375.0,1265.0,-269.2857142857142,6562.045811947305,14060.0,15945.0,-260.0,0.14814814814814814,6,61.7078786665332,0.49254318627666194,0.596769982469882,41.85780163068955,0.0,26.02,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-20,0.0,260.0,-260.0,49.31,2,-575.0,11400.0,-1935.0,4138.604837381788,2530.0,16075.0,355.0,0.0,7,70.50326788038271,0.0,0.0,64.38160169804416,0.0,31.11,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-21,1070.0,715.0,355.0,404.31,5,-260.0,-11300.0,-270.0,388.0721582385576,3600.0,5490.0,1631.0,1.4965034965034965,0,88.75191281838595,0.8829824065621417,6.028211466277934,99.23957806210525,100.0,52.16,Moderate Risk,Delay non-essential purchases
2024-05-22,5970.0,4339.0,1631.0,2035.31,8,355.0,-120.0,-19.857142857142858,822.2834929980504,8920.0,9059.0,-685.0,1.375893062917723,0,55.62976416915751,7.58620733588443,5.542368833505433,95.20395706132746,100.0,42.1,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-23,650.0,1335.0,-685.0,1350.31,8,1631.0,-60.0,-109.14285714285714,860.4166487950715,8440.0,9204.0,-260.0,0.4868913857677903,1,61.7078786665332,4.770935063299656,1.9612946053083204,94.8495421669175,75.0,40.31,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-05-24,600.0,860.0,-260.0,1090.31,4,-685.0,-855.0,-24.142857142857142,801.8500334790839,8390.0,8559.0,600.0,0.6976744186046512,2,74.00712212004635,3.7023645656762376,2.8103702662825842,95.39386849788394,50.0,41.97,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-25,1600.0,1000.0,600.0,1690.31,10,-260.0,-375.0,115.14285714285714,815.3149552108117,9990.0,9184.0,-520.0,1.6,0,57.9895027387269,6.168296483268741,6.445115810674726,95.26872362817554,100.0,42.64,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-05-26,0.0,520.0,-520.0,1170.31,6,600.0,-575.0,123.0,807.7858627135855,9890.0,9029.0,-851.0,0.0,1,53.255724153711945,4.031155488021905,0.0,95.33870006906102,75.0,36.88,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-05-27,0.0,851.0,-851.0,319.31,6,-520.0,-260.0,38.57142857142857,881.967281544059,9890.0,9620.0,-50.0,0.0,2,64.7111823005306,0.5336420515698703,0.0,94.6492475657873,50.0,37.27,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-28,210.0,260.0,-50.0,269.31,3,-851.0,355.0,-19.285714285714285,870.965310117747,9030.0,9165.0,-245.9,0.8076923076923077,3,61.90952905338732,0.32814772510382834,3.2535440390425303,94.75150143017014,25.0,34.23,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-05-29,450.0,695.9,-245.9,23.41,6,-50.0,1631.0,-287.4142857142857,478.9126588030815,3510.0,5521.9,738.0,0.6466446328495473,4,75.98072165095893,0.0,2.604812216916607,98.3952937183941,0.0,36.82,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
